# Time Dx Dy Dz magD
0.0199 -4.22956e-06 4.28984e-17 0.00030152 0.00030155
0.02 -4.33223e-06 4.35821e-17 0.000305055 0.000305086
0.0201 -4.43659e-06 4.20453e-17 0.000308602 0.000308634
0.0202 -4.54268e-06 3.86741e-17 0.000312159 0.000312192
0.0203 -4.65051e-06 3.3871e-17 0.000315727 0.000315761
0.0204 -4.76011e-06 3.91968e-17 0.000319305 0.00031934
0.0205 -4.8715e-06 3.7343e-17 0.000322892 0.000322929
0.0206 -4.98471e-06 2.64701e-17 0.00032649 0.000326528
0.0207 -5.09974e-06 1.06422e-17 0.000330096 0.000330135
0.0208 -5.21663e-06 8.72857e-18 0.000333711 0.000333752
0.0209 -5.3354e-06 1.60438e-17 0.000337335 0.000337377
0.021 -5.45605e-06 2.50795e-17 0.000340967 0.000341011
0.0211 -5.5786e-06 3.57502e-17 0.000344607 0.000344652
0.0212 -5.70308e-06 5.40057e-17 0.000348255 0.000348301
0.0213 -5.82949e-06 8.38803e-17 0.00035191 0.000351958
0.0214 -5.95785e-06 1.0188e-16 0.000355572 0.000355622
0.0215 -6.08817e-06 7.28976e-17 0.000359241 0.000359293
0.0216 -6.22047e-06 3.43815e-17 0.000362917 0.00036297
0.0217 -6.35475e-06 1.4319e-17 0.000366598 0.000366653
0.0218 -6.49103e-06 1.93111e-17 0.000370286 0.000370343
0.0219 -6.62932e-06 3.78386e-17 0.000373979 0.000374038
0.022 -6.76962e-06 5.61355e-17 0.000377678 0.000377739
0.0221 -6.91194e-06 6.39617e-17 0.000381382 0.000381444
0.0222 -7.05629e-06 6.44314e-17 0.00038509 0.000385155
0.0223 -7.20268e-06 6.98694e-17 0.000388803 0.00038887
0.0224 -7.3511e-06 6.84721e-17 0.000392521 0.00039259
0.0225 -7.50157e-06 6.13321e-17 0.000396242 0.000396313
0.0226 -7.65409e-06 5.9781e-17 0.000399967 0.000400041
0.0227 -7.80866e-06 6.47538e-17 0.000403696 0.000403772
0.0228 -7.96528e-06 7.40505e-17 0.000407428 0.000407506
0.0229 -8.12395e-06 7.67327e-17 0.000411163 0.000411243
0.023 -8.28467e-06 7.32055e-17 0.0004149 0.000414983
0.0231 -8.44744e-06 8.90131e-17 0.00041864 0.000418725
0.0232 -8.61226e-06 1.33574e-16 0.000422382 0.00042247
0.0233 -8.77911e-06 1.94348e-16 0.000426127 0.000426217
0.0234 -8.948e-06 2.39798e-16 0.000429873 0.000429966
0.0235 -9.11892e-06 2.75062e-16 0.00043362 0.000433716
0.0236 -9.29186e-06 2.83498e-16 0.000437369 0.000437468
0.0237 -9.46681e-06 2.9324e-16 0.000441119 0.00044122
0.0238 -9.64376e-06 3.13653e-16 0.000444869 0.000444974
0.0239 -9.82271e-06 3.57518e-16 0.000448621 0.000448728
0.024 -1.00036e-05 4.38307e-16 0.000452372 0.000452483
0.0241 -1.01865e-05 5.57729e-16 0.000456124 0.000456238
0.0242 -1.03714e-05 6.73464e-16 0.000459876 0.000459993
0.0243 -1.05581e-05 7.13388e-16 0.000463628 0.000463748
0.0244 -1.07468e-05 6.50591e-16 0.000467379 0.000467502
0.0245 -1.09375e-05 4.92581e-16 0.000471129 0.000471256
0.0246 -1.113e-05 2.62903e-16 0.000474879 0.00047501
0.0247 -1.13243e-05 3.50153e-17 0.000478628 0.000478762
0.0248 -1.15205e-05 -1.2302e-16 0.000482376 0.000482513
0.0249 -1.17186e-05 -1.89624e-16 0.000486122 0.000486263
0.025 -1.19185e-05 -1.77693e-16 0.000489866 0.000490011
0.0251 -1.21201e-05 -1.24357e-16 0.000493609 0.000493758
0.0252 -1.23236e-05 -5.47387e-17 0.00049735 0.000497503
0.0253 -1.25288e-05 1.60472e-17 0.000501089 0.000501246
0.0254 -1.27357e-05 8.69392e-17 0.000504826 0.000504987
0.0255 -1.29444e-05 1.59189e-16 0.000508561 0.000508726
0.0256 -1.31547e-05 2.37592e-16 0.000512293 0.000512462
0.0257 -1.33667e-05 3.27643e-16 0.000516022 0.000516195
0.0258 -1.35804e-05 4.31743e-16 0.000519749 0.000519926
0.0259 -1.37956e-05 5.50652e-16 0.000523473 0.000523655
0.026 -1.40125e-05 6.83332e-16 0.000527194 0.00052738
0.0261 -1.4231e-05 8.15727e-16 0.000530911 0.000531102
0.0262 -1.44511e-05 9.37303e-16 0.000534626 0.000534821
0.0263 -1.46727e-05 1.04335e-15 0.000538337 0.000538537
0.0264 -1.48958e-05 1.14284e-15 0.000542044 0.000542249
0.0265 -1.51204e-05 1.2424e-15 0.000545748 0.000545958
0.0266 -1.53465e-05 1.34217e-15 0.000549449 0.000549663
0.0267 -1.5574e-05 1.43798e-15 0.000553145 0.000553364
0.0268 -1.5803e-05 1.52892e-15 0.000556837 0.000557062
0.0269 -1.60334e-05 1.61356e-15 0.000560526 0.000560755
0.027 -1.62652e-05 1.69438e-15 0.00056421 0.000564445
0.0271 -1.64984e-05 1.77466e-15 0.000567891 0.00056813
0.0272 -1.67329e-05 1.85524e-15 0.000571567 0.000571811
0.0273 -1.69687e-05 1.93539e-15 0.000575238 0.000575488
0.0274 -1.72059e-05 2.01194e-15 0.000578905 0.000579161
0.0275 -1.74443e-05 2.08458e-15 0.000582568 0.000582829
0.0276 -1.7684e-05 2.15426e-15 0.000586225 0.000586492
0.0277 -1.7925e-05 2.22941e-15 0.000589878 0.000590151
0.0278 -1.81672e-05 2.30485e-15 0.000593526 0.000593804
0.0279 -1.84106e-05 2.40375e-15 0.00059717 0.000597453
0.028 -1.86551e-05 2.50885e-15 0.000600808 0.000601097
0.0281 -1.89009e-05 2.55859e-15 0.000604441 0.000604736
0.0282 -1.91478e-05 2.59992e-15 0.000608068 0.00060837
0.0283 -1.93958e-05 2.6802e-15 0.000611691 0.000611998
0.0284 -1.9645e-05 2.79367e-15 0.000615308 0.000615621
0.0285 -1.98952e-05 2.91561e-15 0.000618919 0.000619239
0.0286 -2.01466e-05 3.02757e-15 0.000622525 0.000622851
0.0287 -2.03989e-05 3.12185e-15 0.000626126 0.000626458
0.0288 -2.06524e-05 3.20284e-15 0.00062972 0.000630059
0.0289 -2.09068e-05 3.28481e-15 0.000633309 0.000633654
0.029 -2.11623e-05 3.37213e-15 0.000636892 0.000637244
0.0291 -2.14187e-05 3.46079e-15 0.000640469 0.000640827
0.0292 -2.16762e-05 3.5497e-15 0.00064404 0.000644405
0.0293 -2.19346e-05 3.64036e-15 0.000647605 0.000647976
0.0294 -2.21939e-05 3.73651e-15 0.000651164 0.000651542
0.0295 -2.24542e-05 3.83536e-15 0.000654716 0.000655101
0.0296 -2.27154e-05 3.93367e-15 0.000658262 0.000658654
0.0297 -2.29776e-05 4.0318e-15 0.000661802 0.000662201
0.0298 -2.32406e-05 4.13219e-15 0.000665336 0.000665742
0.0299 -2.35045e-05 4.23942e-15 0.000668863 0.000669276
0.03 -2.37693e-05 4.34986e-15 0.000672384 0.000672804
0.0301 -2.40349e-05 4.45805e-15 0.000675898 0.000676325
0.0302 -2.43014e-05 4.56315e-15 0.000679406 0.00067984
0.0303 -2.45687e-05 4.66643e-15 0.000682907 0.000683349
0.0304 -2.48369e-05 4.76463e-15 0.000686401 0.000686851
0.0305 -2.51059e-05 4.84382e-15 0.000689889 0.000690346
0.0306 -2.53757e-05 4.90243e-15 0.000693371 0.000693835
0.0307 -2.56463e-05 4.95846e-15 0.000696846 0.000697317
0.0308 -2.59177e-05 5.01781e-15 0.000700314 0.000700793
0.0309 -2.61899e-05 5.06647e-15 0.000703775 0.000704262
0.031 -2.64629e-05 5.13242e-15 0.00070723 0.000707725
0.0311 -2.67366e-05 5.2193e-15 0.000710678 0.000711181
