# Time	forces(pressure, viscous) moment(pressure, viscous)
0.013725	(((-0.0546763 -0.0546763 7.75931e-06) (2.82471e-06 2.82545e-06 0.00041495)) ((0.00188777 -0.00188467 0.0218705) (-4.03028e-05 0.000206283 -1.13025e-06)))
0.01375	(((-0.0558007 -0.0558007 7.78918e-06) (2.85684e-06 2.85756e-06 0.000417437)) ((0.0019327 -0.00192958 0.0223203) (-4.05459e-05 0.000207521 -1.1431e-06)))
0.013775	(((-0.056921 -0.056921 7.79825e-06) (2.88755e-06 2.88827e-06 0.000419908)) ((0.00197741 -0.00197429 0.0227684) (-4.07873e-05 0.000208751 -1.15538e-06)))
0.0138	(((-0.0580373 -0.0580373 7.78641e-06) (2.91675e-06 2.91746e-06 0.000422361)) ((0.0020219 -0.00201878 0.0232149) (-4.10269e-05 0.000209971 -1.16705e-06)))
0.013825	(((-0.0591496 -0.0591496 7.75349e-06) (2.94433e-06 2.94504e-06 0.000424793)) ((0.00206618 -0.00206308 0.0236599) (-4.12644e-05 0.000211181 -1.17808e-06)))
0.01385	(((-0.060258 -0.060258 7.69927e-06) (2.97018e-06 2.97088e-06 0.000427202)) ((0.00211026 -0.00210718 0.0241032) (-4.14997e-05 0.000212381 -1.18842e-06)))
0.013875	(((-0.0613625 -0.0613625 7.6236e-06) (2.9942e-06 2.99489e-06 0.000429588)) ((0.00215413 -0.00215108 0.024545) (-4.17326e-05 0.000213568 -1.19802e-06)))
0.0139	(((-0.062463 -0.062463 7.52647e-06) (3.01626e-06 3.01695e-06 0.000431948)) ((0.00219779 -0.00219477 0.0249852) (-4.19629e-05 0.000214742 -1.20685e-06)))
0.013925	(((-0.0635595 -0.0635595 7.40804e-06) (3.03626e-06 3.03695e-06 0.000434281)) ((0.00224124 -0.00223827 0.0254238) (-4.21905e-05 0.000215903 -1.21484e-06)))
0.01395	(((-0.064652 -0.064652 7.26868e-06) (3.05408e-06 3.05476e-06 0.000436584)) ((0.00228448 -0.00228157 0.0258608) (-4.24151e-05 0.000217049 -1.22197e-06)))
0.013975	(((-0.0657403 -0.0657403 7.10899e-06) (3.06961e-06 3.07028e-06 0.000438856)) ((0.0023275 -0.00232466 0.0262961) (-4.26365e-05 0.000218179 -1.22818e-06)))
0.014	(((-0.0668245 -0.0668245 6.92981e-06) (3.08273e-06 3.0834e-06 0.000441094)) ((0.00237031 -0.00236754 0.0267298) (-4.28547e-05 0.000219292 -1.23343e-06)))
0.014025	(((-0.0679045 -0.0679045 6.73221e-06) (3.09335e-06 3.09401e-06 0.000443298)) ((0.00241291 -0.00241021 0.0271618) (-4.30693e-05 0.000220388 -1.23767e-06)))
0.01405	(((-0.0689801 -0.0689801 6.51748e-06) (3.10134e-06 3.102e-06 0.000445465)) ((0.00245528 -0.00245267 0.027592) (-4.32803e-05 0.000221466 -1.24086e-06)))
0.014075	(((-0.0700511 -0.0700511 6.28716e-06) (3.10661e-06 3.10727e-06 0.000447593)) ((0.00249742 -0.0024949 0.0280205) (-4.34874e-05 0.000222524 -1.24297e-06)))
0.0141	(((-0.0711176 -0.0711176 6.043e-06) (3.10906e-06 3.10971e-06 0.00044968)) ((0.00253932 -0.0025369 0.028447) (-4.36904e-05 0.000223562 -1.24395e-06)))
0.014125	(((-0.0721793 -0.0721793 5.787e-06) (3.10859e-06 3.10924e-06 0.000451725)) ((0.00258098 -0.00257867 0.0288717) (-4.38891e-05 0.000224579 -1.24376e-06)))
0.01415	(((-0.073236 -0.073236 5.52139e-06) (3.10512e-06 3.10577e-06 0.000453726)) ((0.00262239 -0.00262018 0.0292944) (-4.40835e-05 0.000225574 -1.24237e-06)))
0.014175	(((-0.0742875 -0.0742875 5.2486e-06) (3.09857e-06 3.09921e-06 0.00045568)) ((0.00266354 -0.00266144 0.029715) (-4.42731e-05 0.000226545 -1.23974e-06)))
0.0142	(((-0.0753303 -0.0753303 4.95179e-06) (3.08885e-06 3.08949e-06 0.000457586)) ((0.0027043 -0.00270232 0.0301321) (-4.4458e-05 0.000227492 -1.23586e-06)))
0.014225	(((-0.0763667 -0.0763667 4.65031e-06) (3.07591e-06 3.07654e-06 0.000459441)) ((0.00274475 -0.00274289 0.0305467) (-4.46378e-05 0.000228414 -1.23068e-06)))
0.01425	(((-0.0773983 -0.0773983 4.35828e-06) (3.05967e-06 3.0603e-06 0.000461244)) ((0.00278495 -0.00278321 0.0309593) (-4.48124e-05 0.00022931 -1.22418e-06)))
0.014275	(((-0.0784254 -0.0784254 4.07944e-06) (3.04008e-06 3.04071e-06 0.000462992)) ((0.0028249 -0.00282327 0.0313701) (-4.49815e-05 0.000230178 -1.21634e-06)))
0.0143	(((-0.0794472 -0.0794472 3.81422e-06) (3.0171e-06 3.01772e-06 0.000464684)) ((0.00286458 -0.00286306 0.0317789) (-4.5145e-05 0.000231019 -1.20715e-06)))
0.014325	(((-0.0804631 -0.0804631 3.56266e-06) (2.99068e-06 2.9913e-06 0.000466317)) ((0.00290396 -0.00290254 0.0321853) (-4.53026e-05 0.000231829 -1.19658e-06)))
0.01435	(((-0.0814723 -0.0814723 3.32484e-06) (2.96078e-06 2.9614e-06 0.000467889)) ((0.002943 -0.00294167 0.0325889) (-4.54542e-05 0.00023261 -1.18462e-06)))
0.014375	(((-0.0824739 -0.0824739 3.10155e-06) (2.92739e-06 2.92801e-06 0.000469397)) ((0.00298168 -0.00298044 0.0329896) (-4.55994e-05 0.000233358 -1.17126e-06)))
0.0144	(((-0.0834674 -0.0834674 2.89479e-06) (2.89049e-06 2.8911e-06 0.00047084)) ((0.00301996 -0.0030188 0.0333869) (-4.57382e-05 0.000234074 -1.1565e-06)))
0.014425	(((-0.0844523 -0.0844523 2.70761e-06) (2.85007e-06 2.85067e-06 0.000472216)) ((0.00305783 -0.00305674 0.0337809) (-4.58702e-05 0.000234756 -1.14033e-06)))
0.01445	(((-0.0854285 -0.0854285 2.54352e-06) (2.80612e-06 2.80673e-06 0.000473521)) ((0.00309528 -0.00309426 0.0341714) (-4.59952e-05 0.000235404 -1.12275e-06)))
0.014475	(((-0.0863958 -0.0863958 2.40579e-06) (2.75867e-06 2.75927e-06 0.000474754)) ((0.0031323 -0.00313134 0.0345583) (-4.61131e-05 0.000236015 -1.10377e-06)))
0.0145	(((-0.0873541 -0.0873541 2.29702e-06) (2.70772e-06 2.70832e-06 0.000475912)) ((0.00316889 -0.00316797 0.0349416) (-4.62236e-05 0.000236588 -1.08338e-06)))
0.014525	(((-0.088303 -0.088303 2.21905e-06) (2.65329e-06 2.65389e-06 0.000476993)) ((0.00320502 -0.00320414 0.0353212) (-4.63263e-05 0.000237123 -1.06161e-06)))
0.01455	(((-0.0892424 -0.0892424 2.17302e-06) (2.59542e-06 2.59601e-06 0.000477994)) ((0.00324069 -0.00323982 0.0356969) (-4.64212e-05 0.000237619 -1.03846e-06)))
0.014575	(((-0.0901716 -0.0901716 2.15959e-06) (2.53413e-06 2.53473e-06 0.000478912)) ((0.00327587 -0.00327501 0.0360686) (-4.6508e-05 0.000238073 -1.01395e-06)))
0.0146	(((-0.0910903 -0.0910903 2.1791e-06) (2.46948e-06 2.47007e-06 0.000479746)) ((0.00331055 -0.00330968 0.0364361) (-4.65864e-05 0.000238485 -9.88085e-07)))
0.014625	(((-0.0919981 -0.0919981 2.23166e-06) (2.4015e-06 2.40209e-06 0.000480493)) ((0.0033447 -0.00334381 0.0367992) (-4.66561e-05 0.000238853 -9.60895e-07)))
0.01465	(((-0.0928944 -0.0928944 2.31715e-06) (2.33026e-06 2.33085e-06 0.000481149)) ((0.00337832 -0.00337739 0.0371578) (-4.6717e-05 0.000239177 -9.32398e-07)))
0.014675	(((-0.0937791 -0.0937791 2.43514e-06) (2.25582e-06 2.25641e-06 0.000481714)) ((0.00341137 -0.0034104 0.0375116) (-4.67688e-05 0.000239454 -9.0262e-07)))
0.0147	(((-0.0946516 -0.0946516 2.58489e-06) (2.17824e-06 2.17883e-06 0.000482183)) ((0.00344385 -0.00344281 0.0378606) (-4.68112e-05 0.000239684 -8.71588e-07)))
0.014725	(((-0.0955165 -0.0955165 2.79018e-06) (2.09759e-06 2.09818e-06 0.000482554)) ((0.0034759 -0.00347479 0.0382066) (-4.6844e-05 0.000239866 -8.39327e-07)))
0.01475	(((-0.0963697 -0.0963697 3.02689e-06) (2.01394e-06 2.01453e-06 0.000482825)) ((0.00350739 -0.00350618 0.0385479) (-4.68669e-05 0.000239997 -8.05867e-07)))
0.014775	(((-0.0972081 -0.097208 3.27872e-06) (1.92738e-06 1.92797e-06 0.000482993)) ((0.00353819 -0.00353688 0.0388832) (-4.68797e-05 0.000240077 -7.71243e-07)))
0.0148	(((-0.0980306 -0.0980306 3.54325e-06) (1.83799e-06 1.83858e-06 0.000483056)) ((0.00356828 -0.00356687 0.0392122) (-4.68822e-05 0.000240105 -7.35488e-07)))
0.014825	(((-0.0988375 -0.0988375 3.82201e-06) (1.74587e-06 1.74646e-06 0.000483011)) ((0.00359766 -0.00359613 0.039535) (-4.6874e-05 0.000240078 -6.9864e-07)))
0.01485	(((-0.099629 -0.099629 4.11634e-06) (1.65111e-06 1.6517e-06 0.000482855)) ((0.00362633 -0.00362469 0.0398516) (-4.6855e-05 0.000239997 -6.60735e-07)))
0.014875	(((-0.100406 -0.100406 4.42684e-06) (1.5538e-06 1.55439e-06 0.000482586)) ((0.00365431 -0.00365254 0.0401623) (-4.68249e-05 0.000239859 -6.21813e-07)))
0.0149	(((-0.101168 -0.101168 4.75259e-06) (1.45405e-06 1.45465e-06 0.000482201)) ((0.00368162 -0.00367971 0.0404671) (-4.67835e-05 0.000239664 -5.81914e-07)))
0.014925	(((-0.101915 -0.101915 5.09072e-06) (1.35197e-06 1.35256e-06 0.000481698)) ((0.00370824 -0.0037062 0.0407662) (-4.67305e-05 0.00023941 -5.41079e-07)))
0.01495	(((-0.102648 -0.102648 5.43671e-06) (1.24764e-06 1.24823e-06 0.000481075)) ((0.00373416 -0.00373199 0.0410594) (-4.66657e-05 0.000239096 -4.99349e-07)))
0.014975	(((-0.103366 -0.103366 5.78531e-06) (1.14118e-06 1.14178e-06 0.000480328)) ((0.00375938 -0.00375707 0.0413465) (-4.65889e-05 0.00023872 -4.56767e-07)))
0.015	(((-0.104068 -0.104068 6.13143e-06) (1.03271e-06 1.0333e-06 0.000479456)) ((0.00378386 -0.00378141 0.0416273) (-4.64998e-05 0.000238282 -4.13377e-07)))
0.015025	(((-0.104754 -0.104754 6.47057e-06) (9.22318e-07 9.22914e-07 0.000478456)) ((0.00380759 -0.003805 0.0419016) (-4.63982e-05 0.000237781 -3.69223e-07)))
0.01505	(((-0.105423 -0.105423 6.79886e-06) (8.10135e-07 8.10734e-07 0.000477327)) ((0.00383055 -0.00382783 0.0421691) (-4.6284e-05 0.000237215 -3.24351e-07)))
0.015075	(((-0.106075 -0.106075 7.11283e-06) (6.96276e-07 6.96876e-07 0.000476066)) ((0.00385272 -0.00384988 0.0424298) (-4.61569e-05 0.000236583 -2.78808e-07)))
0.0151	(((-0.106709 -0.106709 7.40915e-06) (5.80857e-07 5.8146e-07 0.000474671)) ((0.00387411 -0.00387115 0.0426837) (-4.60168e-05 0.000235885 -2.32641e-07)))
0.015125	(((-0.10732 -0.10732 7.66002e-06) (4.64006e-07 4.64611e-07 0.00047314)) ((0.00389451 -0.00389145 0.042928) (-4.58635e-05 0.00023512 -1.85902e-07)))
0.01515	(((-0.107912 -0.107912 7.88624e-06) (3.45846e-07 3.46453e-07 0.000471472)) ((0.00391407 -0.00391091 0.0431648) (-4.56967e-05 0.000234285 -1.38639e-07)))
0.015175	(((-0.108489 -0.108489 8.09821e-06) (2.26498e-07 2.27108e-07 0.000469664)) ((0.0039329 -0.00392967 0.0433955) (-4.55164e-05 0.000233382 -9.09014e-08)))
0.0152	(((-0.109051 -0.109051 8.29102e-06) (1.06087e-07 1.067e-07 0.000467715)) ((0.00395103 -0.00394771 0.0436203) (-4.53224e-05 0.000232408 -4.27382e-08)))
0.015225	(((-0.109597 -0.109597 8.45609e-06) (-1.52639e-08 -1.46482e-08 0.000465624)) ((0.00396841 -0.00396503 0.043839) (-4.51145e-05 0.000231364 5.80066e-09)))
0.01525	(((-0.110128 -0.110128 8.58568e-06) (-1.37428e-07 -1.36809e-07 0.00046339)) ((0.00398502 -0.00398159 0.044051) (-4.48927e-05 0.000230249 5.46646e-08)))
0.015275	(((-0.11064 -0.11064 8.67355e-06) (-2.60275e-07 -2.59653e-07 0.000461011)) ((0.00400082 -0.00399735 0.0442559) (-4.46569e-05 0.000229061 1.03802e-07)))
0.0153	(((-0.111133 -0.111133 8.71548e-06) (-3.83674e-07 -3.83048e-07 0.000458487)) ((0.00401577 -0.00401228 0.0444532) (-4.44069e-05 0.000227802 1.5316e-07)))
0.015325	(((-0.111607 -0.111607 8.70948e-06) (-5.0749e-07 -5.06861e-07 0.000455816)) ((0.00402985 -0.00402636 0.0446427) (-4.41427e-05 0.000226469 2.02684e-07)))
0.01535	(((-0.112061 -0.112061 8.65516e-06) (-6.31586e-07 -6.30952e-07 0.000452999)) ((0.00404306 -0.00403959 0.0448243) (-4.38643e-05 0.000225064 2.52321e-07)))
0.015375	(((-0.112495 -0.112495 8.55265e-06) (-7.55823e-07 -7.55185e-07 0.000450034)) ((0.0040554 -0.00405198 0.0449981) (-4.35716e-05 0.000223585 3.02013e-07)))
0.0154	(((-0.112911 -0.112911 8.40181e-06) (-8.80062e-07 -8.7942e-07 0.000446921)) ((0.00406689 -0.00406353 0.0451642) (-4.32645e-05 0.000222033 3.51707e-07)))
0.015425	(((-0.113307 -0.113307 8.20195e-06) (-1.00416e-06 -1.00352e-06 0.000443661)) ((0.00407754 -0.00407426 0.0453228) (-4.29432e-05 0.000220408 4.01345e-07)))
0.01545	(((-0.113685 -0.113685 7.95204e-06) (-1.12798e-06 -1.12733e-06 0.000440254)) ((0.00408735 -0.00408417 0.0454738) (-4.26076e-05 0.000218709 4.50871e-07)))
0.015475	(((-0.114043 -0.114043 7.65106e-06) (-1.25138e-06 -1.25073e-06 0.000436699)) ((0.00409632 -0.00409326 0.0456174) (-4.22578e-05 0.000216937 5.00229e-07)))
0.0155	(((-0.114383 -0.114383 7.29837e-06) (-1.37421e-06 -1.37356e-06 0.000432998)) ((0.00410446 -0.00410154 0.0457534) (-4.18938e-05 0.000215093 5.49359e-07)))
0.015525	(((-0.114704 -0.114704 6.89388e-06) (-1.49634e-06 -1.49567e-06 0.000429151)) ((0.00411175 -0.00410899 0.0458817) (-4.15157e-05 0.000213176 5.98206e-07)))
0.01555	(((-0.115006 -0.115006 6.43806e-06) (-1.6176e-06 -1.61693e-06 0.000425159)) ((0.00411819 -0.00411562 0.0460025) (-4.11236e-05 0.000211187 6.46709e-07)))
0.015575	(((-0.115289 -0.115289 5.93186e-06) (-1.73786e-06 -1.73718e-06 0.000421023)) ((0.00412379 -0.00412142 0.0461155) (-4.07176e-05 0.000209127 6.9481e-07)))
0.0156	(((-0.115552 -0.115552 5.37651e-06) (-1.85696e-06 -1.85628e-06 0.000416745)) ((0.00412855 -0.0041264 0.0462208) (-4.02978e-05 0.000206996 7.42449e-07)))
0.015625	(((-0.115796 -0.115796 4.77343e-06) (-1.97477e-06 -1.97408e-06 0.000412325)) ((0.00413247 -0.00413056 0.0463185) (-3.98644e-05 0.000204795 7.89567e-07)))
0.01565	(((-0.116021 -0.116021 4.12415e-06) (-2.09112e-06 -2.09043e-06 0.000407766)) ((0.00413555 -0.0041339 0.0464085) (-3.94176e-05 0.000202524 8.36105e-07)))
0.015675	(((-0.116227 -0.116227 3.43029e-06) (-2.20587e-06 -2.20517e-06 0.00040307)) ((0.00413781 -0.00413644 0.046491) (-3.89575e-05 0.000200185 8.82003e-07)))
0.0157	(((-0.116415 -0.116415 2.69368e-06) (-2.31887e-06 -2.31817e-06 0.000398237)) ((0.00413925 -0.00413817 0.0465659) (-3.84843e-05 0.000197779 9.27202e-07)))
0.015725	(((-0.116583 -0.116583 1.9164e-06) (-2.42998e-06 -2.42928e-06 0.000393271)) ((0.00413986 -0.0041391 0.0466333) (-3.79983e-05 0.000195307 9.71644e-07)))
0.01575	(((-0.116733 -0.116733 1.1008e-06) (-2.53905e-06 -2.53834e-06 0.000388174)) ((0.00413967 -0.00413923 0.0466932) (-3.74997e-05 0.000192769 1.01527e-06)))
0.015775	(((-0.116864 -0.116864 2.49182e-07) (-2.64593e-06 -2.64521e-06 0.000382948)) ((0.00413867 -0.00413857 0.0467457) (-3.69887e-05 0.000190168 1.05802e-06)))
0.0158	(((-0.116977 -0.116977 -6.36101e-07) (-2.75048e-06 -2.74976e-06 0.000377597)) ((0.00413687 -0.00413713 0.0467908) (-3.64657e-05 0.000187505 1.09983e-06)))
0.015825	(((-0.117071 -0.117071 -1.55257e-06) (-2.85256e-06 -2.85183e-06 0.000372124)) ((0.00413428 -0.0041349 0.0468285) (-3.59309e-05 0.00018478 1.14066e-06)))
0.01585	(((-0.117147 -0.117147 -2.4976e-06) (-2.95204e-06 -2.9513e-06 0.00036653)) ((0.0041309 -0.0041319 0.0468589) (-3.53847e-05 0.000181997 1.18045e-06)))
0.015875	(((-0.117205 -0.117205 -3.46844e-06) (-3.04877e-06 -3.04803e-06 0.000360821)) ((0.00412675 -0.00412814 0.046882) (-3.48274e-05 0.000179156 1.21914e-06)))
0.0159	(((-0.117245 -0.117245 -4.46226e-06) (-3.14262e-06 -3.14188e-06 0.000354999)) ((0.00412182 -0.00412361 0.046898) (-3.42592e-05 0.000176259 1.25668e-06)))
0.015925	(((-0.117267 -0.117267 -5.47614e-06) (-3.23348e-06 -3.23273e-06 0.000349068)) ((0.00411614 -0.00411833 0.0469068) (-3.36807e-05 0.000173308 1.29302e-06)))
0.01595	(((-0.117272 -0.117272 -6.54495e-06) (-3.32122e-06 -3.32047e-06 0.000343032)) ((0.00410967 -0.00411229 0.046909) (-3.3092e-05 0.000170305 1.32811e-06)))
0.015975	(((-0.117261 -0.117261 -7.63818e-06) (-3.40572e-06 -3.40496e-06 0.000336893)) ((0.00410245 -0.0041055 0.0469043) (-3.24937e-05 0.000167251 1.36191e-06)))
0.016	(((-0.117231 -0.117231 -8.73094e-06) (-3.48687e-06 -3.4861e-06 0.000330656)) ((0.0040945 -0.00409799 0.0468924) (-3.18859e-05 0.000164148 1.39437e-06)))
0.016025	(((-0.117184 -0.117184 -9.81584e-06) (-3.56456e-06 -3.56378e-06 0.000324325)) ((0.00408583 -0.00408976 0.0468735) (-3.12692e-05 0.000160999 1.42544e-06)))
0.01605	(((-0.117119 -0.117119 -1.08923e-05) (-3.6387e-06 -3.63793e-06 0.000317902)) ((0.00407647 -0.00408082 0.0468476) (-3.06438e-05 0.000157805 1.4551e-06)))
0.016075	(((-0.117037 -0.117037 -1.1962e-05) (-3.70922e-06 -3.70843e-06 0.000311393)) ((0.0040664 -0.00407119 0.046815) (-3.00102e-05 0.000154567 1.4833e-06)))
0.0161	(((-0.116939 -0.116939 -1.30277e-05) (-3.77602e-06 -3.77523e-06 0.0003048)) ((0.00405565 -0.00406086 0.0467757) (-2.93686e-05 0.000151288 1.51002e-06)))
0.016125	(((-0.116825 -0.116825 -1.40921e-05) (-3.83903e-06 -3.83824e-06 0.000298127)) ((0.00404422 -0.00404986 0.0467299) (-2.87195e-05 0.00014797 1.53522e-06)))
0.01615	(((-0.116695 -0.116695 -1.51557e-05) (-3.89819e-06 -3.89739e-06 0.000291378)) ((0.00403212 -0.00403818 0.0466778) (-2.80632e-05 0.000144615 1.55888e-06)))
0.016175	(((-0.116549 -0.116549 -1.62163e-05) (-3.95343e-06 -3.95263e-06 0.000284558)) ((0.00401936 -0.00402585 0.0466195) (-2.74002e-05 0.000141223 1.58098e-06)))
0.0162	(((-0.116388 -0.116388 -1.72699e-05) (-4.00471e-06 -4.0039e-06 0.00027767)) ((0.00400596 -0.00401286 0.0465551) (-2.67307e-05 0.000137799 1.60148e-06)))
0.016225	(((-0.116211 -0.116211 -1.83119e-05) (-4.05197e-06 -4.05116e-06 0.000270717)) ((0.00399192 -0.00399924 0.0464846) (-2.60552e-05 0.000134342 1.62039e-06)))
0.01625	(((-0.11602 -0.11602 -1.93381e-05) (-4.09519e-06 -4.09437e-06 0.000263705)) ((0.00397726 -0.003985 0.046408) (-2.53741e-05 0.000130856 1.63767e-06)))
0.016275	(((-0.115814 -0.115814 -2.03454e-05) (-4.13433e-06 -4.13351e-06 0.000256635)) ((0.003962 -0.00397014 0.0463256) (-2.46877e-05 0.000127342 1.65333e-06)))
0.0163	(((-0.115593 -0.115593 -2.13317e-05) (-4.16939e-06 -4.16857e-06 0.000249514)) ((0.00394615 -0.00395468 0.0462373) (-2.39964e-05 0.000123802 1.66735e-06)))
0.016325	(((-0.115358 -0.115358 -2.22959e-05) (-4.20035e-06 -4.19953e-06 0.000242343)) ((0.00392972 -0.00393863 0.0461433) (-2.33005e-05 0.000120238 1.67973e-06)))
0.01635	(((-0.115109 -0.115109 -2.32372e-05) (-4.22721e-06 -4.22639e-06 0.000235128)) ((0.00391271 -0.00392201 0.0460437) (-2.26006e-05 0.000116652 1.69048e-06)))
0.016375	(((-0.114846 -0.114846 -2.41549e-05) (-4.24999e-06 -4.24916e-06 0.000227871)) ((0.00389516 -0.00390482 0.0459386) (-2.18968e-05 0.000113045 1.69958e-06)))
0.0164	(((-0.11457 -0.11457 -2.5048e-05) (-4.26869e-06 -4.26785e-06 0.000220578)) ((0.00387706 -0.00388708 0.0458281) (-2.11896e-05 0.000109421 1.70706e-06)))
0.016425	(((-0.114281 -0.114281 -2.5915e-05) (-4.28333e-06 -4.28249e-06 0.000213251)) ((0.00385843 -0.00386879 0.0457124) (-2.04794e-05 0.00010578 1.71292e-06)))
0.01645	(((-0.113979 -0.113979 -2.67546e-05) (-4.29395e-06 -4.29311e-06 0.000205894)) ((0.00383929 -0.00384999 0.0455916) (-1.97664e-05 0.000102124 1.71716e-06)))
0.016475	(((-0.113664 -0.113664 -2.75654e-05) (-4.30058e-06 -4.29974e-06 0.000198511)) ((0.00381964 -0.00383067 0.0454657) (-1.90512e-05 9.84557e-05 1.71982e-06)))
0.0165	(((-0.113337 -0.113337 -2.83461e-05) (-4.30327e-06 -4.30243e-06 0.000191106)) ((0.00379952 -0.00381085 0.0453349) (-1.83339e-05 9.47764e-05 1.72089e-06)))
0.016525	(((-0.112998 -0.112998 -2.90955e-05) (-4.30208e-06 -4.30123e-06 0.000183683)) ((0.00377891 -0.00379055 0.0451993) (-1.7615e-05 9.10881e-05 1.72041e-06)))
0.01655	(((-0.112648 -0.112648 -2.9813e-05) (-4.29705e-06 -4.2962e-06 0.000176244)) ((0.00375785 -0.00376978 0.0450591) (-1.68949e-05 8.73924e-05 1.7184e-06)))
0.016575	(((-0.112286 -0.112286 -3.04979e-05) (-4.28825e-06 -4.28741e-06 0.000168793)) ((0.00373634 -0.00374854 0.0449142) (-1.61738e-05 8.36911e-05 1.71488e-06)))
0.0166	(((-0.111912 -0.111912 -3.11497e-05) (-4.27576e-06 -4.27491e-06 0.000161335)) ((0.00371441 -0.00372687 0.0447649) (-1.54521e-05 7.99861e-05 1.70988e-06)))
0.016625	(((-0.111528 -0.111528 -3.1768e-05) (-4.25966e-06 -4.25881e-06 0.000153872)) ((0.00369205 -0.00370476 0.0446113) (-1.47301e-05 7.6279e-05 1.70344e-06)))
0.01665	(((-0.111134 -0.111134 -3.23523e-05) (-4.24001e-06 -4.23916e-06 0.000146408)) ((0.00366929 -0.00368223 0.0444535) (-1.40082e-05 7.25715e-05 1.69558e-06)))
0.016675	(((-0.110729 -0.110729 -3.29023e-05) (-4.21693e-06 -4.21607e-06 0.000138947)) ((0.00364614 -0.0036593 0.0442915) (-1.32867e-05 6.88653e-05 1.68635e-06)))
0.0167	(((-0.110314 -0.110314 -3.34176e-05) (-4.19048e-06 -4.18963e-06 0.000131491)) ((0.00362261 -0.00363598 0.0441256) (-1.25659e-05 6.51621e-05 1.67577e-06)))
0.016725	(((-0.10989 -0.10989 -3.3898e-05) (-4.16079e-06 -4.15994e-06 0.000124044)) ((0.00359872 -0.00361228 0.0439559) (-1.18461e-05 6.14636e-05 1.66389e-06)))
0.01675	(((-0.109456 -0.109456 -3.43432e-05) (-4.12795e-06 -4.1271e-06 0.000116609)) ((0.00357448 -0.00358822 0.0437824) (-1.11277e-05 5.77714e-05 1.65076e-06)))
0.016775	(((-0.109013 -0.109013 -3.4753e-05) (-4.09207e-06 -4.09122e-06 0.000109191)) ((0.00354991 -0.00356381 0.0436052) (-1.04109e-05 5.40871e-05 1.63641e-06)))
0.0168	(((-0.108562 -0.108562 -3.51272e-05) (-4.05327e-06 -4.05242e-06 0.000101791)) ((0.00352501 -0.00353906 0.0434246) (-9.69615e-06 5.04124e-05 1.62089e-06)))
0.016825	(((-0.108102 -0.108102 -3.54658e-05) (-4.01166e-06 -4.01081e-06 9.44131e-05)) ((0.00349981 -0.00351399 0.0432406) (-8.98364e-06 4.67489e-05 1.60424e-06)))
0.01685	(((-0.107633 -0.107633 -3.57688e-05) (-3.96737e-06 -3.96652e-06 8.70609e-05)) ((0.00347431 -0.00348861 0.0430533) (-8.27374e-06 4.30981e-05 1.58653e-06)))
0.016875	(((-0.107157 -0.107157 -3.60361e-05) (-3.92052e-06 -3.91967e-06 7.97373e-05)) ((0.00344852 -0.00346294 0.0428629) (-7.56672e-06 3.94616e-05 1.56779e-06)))
0.0169	(((-0.106674 -0.106674 -3.62678e-05) (-3.87125e-06 -3.8704e-06 7.24456e-05)) ((0.00342247 -0.00343698 0.0426694) (-6.86291e-06 3.58411e-05 1.54808e-06)))
0.016925	(((-0.106185 -0.106185 -3.64155e-05) (-3.81968e-06 -3.81883e-06 6.51888e-05)) ((0.00339628 -0.00341085 0.0424739) (-6.1626e-06 3.22381e-05 1.52745e-06)))
0.01695	(((-0.105689 -0.105689 -3.65166e-05) (-3.76596e-06 -3.76512e-06 5.79704e-05)) ((0.00336988 -0.00338449 0.0422757) (-5.46611e-06 2.86543e-05 1.50596e-06)))
0.016975	(((-0.105186 -0.105186 -3.65994e-05) (-3.71025e-06 -3.7094e-06 5.07933e-05)) ((0.0033432 -0.00335784 0.0420746) (-4.77373e-06 2.5091e-05 1.48368e-06)))
0.017	(((-0.104676 -0.104676 -3.66688e-05) (-3.65267e-06 -3.65183e-06 4.36608e-05)) ((0.00331626 -0.00333092 0.0418705) (-4.08574e-06 2.155e-05 1.46065e-06)))
0.017025	(((-0.104159 -0.104159 -3.6721e-05) (-3.59338e-06 -3.59254e-06 3.65759e-05)) ((0.00328906 -0.00330375 0.0416637) (-3.40247e-06 1.80328e-05 1.43693e-06)))
0.01705	(((-0.103636 -0.103636 -3.67498e-05) (-3.53252e-06 -3.53168e-06 2.95419e-05)) ((0.00326165 -0.00327635 0.0414543) (-2.7242e-06 1.45409e-05 1.41259e-06)))
0.017075	(((-0.103107 -0.103107 -3.6748e-05) (-3.47025e-06 -3.46941e-06 2.2562e-05)) ((0.00323405 -0.00324875 0.0412426) (-2.05124e-06 1.1076e-05 1.38768e-06)))
0.0171	(((-0.102572 -0.102572 -3.67089e-05) (-3.40673e-06 -3.40589e-06 1.56392e-05)) ((0.00320629 -0.00322098 0.0410289) (-1.38389e-06 7.63955e-06 1.36227e-06)))
0.017125	(((-0.102033 -0.102033 -3.66289e-05) (-3.3421e-06 -3.34126e-06 8.77687e-06)) ((0.00317839 -0.00319304 0.0408132) (-7.22455e-07 4.23318e-06 1.33642e-06)))
0.01715	(((-0.101489 -0.101489 -3.65078e-05) (-3.27653e-06 -3.2757e-06 1.97814e-06)) ((0.00315036 -0.00316496 0.0405957) (-6.7231e-08 8.58461e-07 1.3102e-06)))
