Time outerCorrector residual
0.01185 10 1.06858e-06
0.01185 11 5.74317e-07
0.011875 1 0.000321103
0.011875 2 0.000167793
0.011875 3 8.83446e-05
0.011875 4 4.67482e-05
0.011875 5 2.48262e-05
0.011875 6 1.32202e-05
0.011875 7 7.05524e-06
0.011875 8 3.77213e-06
0.011875 9 2.02025e-06
0.011875 10 1.08381e-06
0.011875 11 5.82492e-07
0.0119 1 0.000325305
0.0119 2 0.000170089
0.0119 3 8.95894e-05
0.0119 4 4.74199e-05
0.0119 5 2.51877e-05
0.0119 6 1.34145e-05
0.0119 7 7.15955e-06
0.0119 8 3.8281e-06
0.0119 9 2.05027e-06
0.0119 10 1.09992e-06
0.0119 11 5.91138e-07
0.011925 1 0.000329707
0.011925 2 0.000172505
0.011925 3 9.09009e-05
0.011925 4 4.8128e-05
0.011925 5 2.55688e-05
0.011925 6 1.36193e-05
0.011925 7 7.26944e-06
0.011925 8 3.88705e-06
0.011925 9 2.08189e-06
0.011925 10 1.11687e-06
0.011925 11 6.00236e-07
0.01195 1 0.000334268
0.01195 2 0.000175016
0.01195 3 9.22657e-05
0.01195 4 4.8865e-05
0.01195 5 2.59654e-05
0.01195 6 1.38323e-05
0.01195 7 7.38373e-06
0.01195 8 3.94833e-06
0.01195 9 2.11474e-06
0.01195 10 1.13449e-06
0.01195 11 6.09684e-07
0.011975 1 0.000338936
0.011975 2 0.000177592
0.011975 3 9.36671e-05
0.011975 4 4.96217e-05
0.011975 5 2.63725e-05
0.011975 6 1.40508e-05
0.011975 7 7.5009e-06
0.011975 8 4.01112e-06
0.011975 9 2.14838e-06
0.011975 10 1.15252e-06
0.011975 11 6.1935e-07
0.012 1 0.000343674
0.012 2 0.000180211
0.012 3 9.50924e-05
0.012 4 5.03911e-05
0.012 5 2.67861e-05
0.012 6 1.42727e-05
0.012 7 7.6198e-06
0.012 8 4.07479e-06
0.012 9 2.18248e-06
0.012 10 1.17078e-06
0.012 11 6.29134e-07
0.012025 1 0.000348475
0.012025 2 0.000182867
0.012025 3 9.65371e-05
0.012025 4 5.11704e-05
0.012025 5 2.72048e-05
0.012025 6 1.44971e-05
0.012025 7 7.73996e-06
0.012025 8 4.1391e-06
0.012025 9 2.21688e-06
0.012025 10 1.18919e-06
0.012025 11 6.38994e-07
0.01205 1 0.000353353
0.01205 2 0.000185565
0.01205 3 9.80034e-05
0.01205 4 5.19608e-05
0.01205 5 2.7629e-05
0.01205 6 1.47243e-05
0.01205 7 7.86152e-06
0.01205 8 4.2041e-06
0.01205 9 2.25164e-06
0.01205 10 1.20778e-06
0.01205 11 6.48939e-07
0.012075 1 0.000358335
0.012075 2 0.000188317
0.012075 3 9.94976e-05
0.012075 4 5.27654e-05
0.012075 5 2.80604e-05
0.012075 6 1.49552e-05
0.012075 7 7.98495e-06
0.012075 8 4.27005e-06
0.012075 9 2.28688e-06
0.012075 10 1.22661e-06
0.012075 11 6.59012e-07
0.0121 1 0.000363453
0.0121 2 0.000191137
0.0121 3 0.000101027
0.0121 4 5.35877e-05
0.0121 5 2.8501e-05
0.0121 6 1.51908e-05
0.0121 7 8.11079e-06
0.0121 8 4.33725e-06
0.0121 9 2.32276e-06
0.0121 10 1.24578e-06
0.0121 11 6.69256e-07
0.012125 1 0.000368731
0.012125 2 0.000194037
0.012125 3 0.000102595
0.012125 4 5.44303e-05
0.012125 5 2.8952e-05
0.012125 6 1.54317e-05
0.012125 7 8.23939e-06
0.012125 8 4.40583e-06
0.012125 9 2.35934e-06
0.012125 10 1.26531e-06
0.012125 11 6.7969e-07
0.01215 1 0.000374182
0.01215 2 0.000197021
0.01215 3 0.000104206
0.01215 4 5.52942e-05
0.01215 5 2.94139e-05
0.01215 6 1.56783e-05
0.01215 7 8.37096e-06
0.01215 8 4.47601e-06
0.01215 9 2.39678e-06
0.01215 10 1.28522e-06
0.01215 11 6.90102e-07
0.012175 1 0.000379811
0.012175 2 0.000200089
0.012175 3 0.000105858
0.012175 4 5.61789e-05
0.012175 5 2.98864e-05
0.012175 6 1.59304e-05
0.012175 7 8.50536e-06
0.012175 8 4.54766e-06
0.012175 9 2.43492e-06
0.012175 10 1.30543e-06
0.012175 11 7.0083e-07
0.0122 1 0.000385617
0.0122 2 0.000203237
0.0122 3 0.000107549
0.0122 4 5.70829e-05
0.0122 5 3.03687e-05
0.0122 6 1.61875e-05
0.0122 7 8.64234e-06
0.0122 8 4.62065e-06
0.0122 9 2.47382e-06
0.0122 10 1.32617e-06
0.0122 11 7.11889e-07
0.012225 1 0.000391594
0.012225 2 0.000206462
0.012225 3 0.000109276
0.012225 4 5.80044e-05
0.012225 5 3.08598e-05
0.012225 6 1.6449e-05
0.012225 7 8.78161e-06
0.012225 8 4.69475e-06
0.012225 9 2.51316e-06
0.012225 10 1.34707e-06
0.012225 11 7.23035e-07
0.01225 1 0.000397736
0.01225 2 0.000209758
0.01225 3 0.000111036
0.01225 4 5.89419e-05
0.01225 5 3.13588e-05
0.01225 6 1.67146e-05
0.01225 7 8.92292e-06
0.01225 8 4.76995e-06
0.01225 9 2.55319e-06
0.01225 10 1.36839e-06
0.01225 11 7.34397e-07
0.012275 1 0.000404041
0.012275 2 0.000213123
0.012275 3 0.000112827
0.012275 4 5.98942e-05
0.012275 5 3.1865e-05
0.012275 6 1.69837e-05
0.012275 7 9.06605e-06
0.012275 8 4.84608e-06
0.012275 9 2.5937e-06
0.012275 10 1.38995e-06
0.012275 11 7.45882e-07
0.0123 1 0.000410505
0.0123 2 0.000216553
0.0123 3 0.000114647
0.0123 4 6.08604e-05
0.0123 5 3.23781e-05
0.0123 6 1.72563e-05
0.0123 7 9.21087e-06
0.0123 8 4.92306e-06
0.0123 9 2.63464e-06
0.0123 10 1.41173e-06
0.0123 11 7.57479e-07
0.012325 1 0.000417124
0.012325 2 0.000220047
0.012325 3 0.000116495
0.012325 4 6.18397e-05
0.012325 5 3.28975e-05
0.012325 6 1.7532e-05
0.012325 7 9.35729e-06
0.012325 8 5.00085e-06
0.012325 9 2.67598e-06
0.012325 10 1.43372e-06
0.012325 11 7.69181e-07
0.01235 1 0.000423891
0.01235 2 0.000223602
0.01235 3 0.00011837
0.01235 4 6.28315e-05
0.01235 5 3.3423e-05
0.01235 6 1.78106e-05
0.01235 7 9.50519e-06
0.01235 8 5.07939e-06
0.01235 9 2.71771e-06
0.01235 10 1.4559e-06
0.01235 11 7.8098e-07
0.012375 1 0.000430798
0.012375 2 0.000227212
0.012375 3 0.00012027
0.012375 4 6.38345e-05
0.012375 5 3.39539e-05
0.012375 6 1.8092e-05
0.012375 7 9.65443e-06
0.012375 8 5.15859e-06
0.012375 9 2.75977e-06
0.012375 10 1.47825e-06
0.012375 11 7.92866e-07
0.0124 1 0.000437831
0.0124 2 0.000230872
0.0124 3 0.000122191
0.0124 4 6.48475e-05
0.0124 5 3.44895e-05
0.0124 6 1.83757e-05
0.0124 7 9.80479e-06
0.0124 8 5.23836e-06
0.0124 9 2.80211e-06
0.0124 10 1.50074e-06
0.0124 11 8.04821e-07
0.012425 1 0.000444972
0.012425 2 0.000234574
0.012425 3 0.000124129
0.012425 4 6.58686e-05
0.012425 5 3.50289e-05
0.012425 6 1.86612e-05
0.012425 7 9.95606e-06
0.012425 8 5.31857e-06
0.012425 9 2.84467e-06
0.012425 10 1.52334e-06
0.012425 11 8.16827e-07
0.01245 1 0.000452203
0.01245 2 0.00023831
0.01245 3 0.000126082
0.01245 4 6.68956e-05
0.01245 5 3.55711e-05
0.01245 6 1.89479e-05
0.01245 7 1.01079e-05
0.01245 8 5.39905e-06
0.01245 9 2.88735e-06
0.01245 10 1.54599e-06
0.01245 11 8.28859e-07
0.012475 1 0.000459499
0.012475 2 0.000242069
0.012475 3 0.000128044
0.012475 4 6.79264e-05
0.012475 5 3.61148e-05
0.012475 6 1.92353e-05
0.012475 7 1.02601e-05
0.012475 8 5.47964e-06
0.012475 9 2.93007e-06
0.012475 10 1.5686e-06
0.012475 11 8.40684e-07
0.0125 1 0.000466837
0.0125 2 0.000245842
0.0125 3 0.000130009
0.0125 4 6.89584e-05
0.0125 5 3.66588e-05
0.0125 6 1.95228e-05
0.0125 7 1.04121e-05
0.0125 8 5.56016e-06
0.0125 9 2.97274e-06
0.0125 10 1.59122e-06
0.0125 11 8.5269e-07
0.012525 1 0.000474189
0.012525 2 0.000249615
0.012525 3 0.000131974
0.012525 4 6.9989e-05
0.012525 5 3.72018e-05
0.012525 6 1.98095e-05
0.012525 7 1.05637e-05
0.012525 8 5.64037e-06
0.012525 9 3.01515e-06
0.012525 10 1.61359e-06
0.012525 11 8.64502e-07
0.01255 1 0.000481528
0.01255 2 0.000253379
0.01255 3 0.000133932
0.01255 4 7.10156e-05
0.01255 5 3.77424e-05
0.01255 6 2.00948e-05
0.01255 7 1.07145e-05
0.01255 8 5.72011e-06
0.01255 9 3.05726e-06
0.01255 10 1.63585e-06
0.01255 11 8.76304e-07
0.012575 1 0.000488826
0.012575 2 0.000257119
0.012575 3 0.000135877
0.012575 4 7.20352e-05
0.012575 5 3.82791e-05
0.012575 6 2.0378e-05
0.012575 7 1.08642e-05
0.012575 8 5.79923e-06
0.012575 9 3.09914e-06
0.012575 10 1.65803e-06
0.012575 11 8.88056e-07
0.0126 1 0.000496051
0.0126 2 0.000260824
0.0126 3 0.000137804
0.0126 4 7.30449e-05
0.0126 5 3.88105e-05
0.0126 6 2.06583e-05
0.0126 7 1.10122e-05
0.0126 8 5.87747e-06
0.0126 9 3.14052e-06
0.0126 10 1.67994e-06
0.0126 11 8.99663e-07
0.012625 1 0.000503175
0.012625 2 0.000264481
0.012625 3 0.000139706
0.012625 4 7.40417e-05
0.012625 5 3.93349e-05
0.012625 6 2.09348e-05
0.012625 7 1.11582e-05
0.012625 8 5.9546e-06
0.012625 9 3.1813e-06
0.012625 10 1.70151e-06
0.012625 11 9.11088e-07
0.01265 1 0.000510165
0.01265 2 0.000268074
0.01265 3 0.000141577
0.01265 4 7.50223e-05
0.01265 5 3.98507e-05
0.01265 6 2.12067e-05
0.01265 7 1.13016e-05
0.01265 8 6.03034e-06
0.01265 9 3.22133e-06
0.01265 10 1.72268e-06
0.01265 11 9.22293e-07
0.012675 1 0.000516992
0.012675 2 0.000271591
0.012675 3 0.000143409
0.012675 4 7.59832e-05
0.012675 5 4.03561e-05
0.012675 6 2.1473e-05
0.012675 7 1.14421e-05
0.012675 8 6.10451e-06
0.012675 9 3.26051e-06
0.012675 10 1.74339e-06
0.012675 11 9.33248e-07
0.0127 1 0.000523624
0.0127 2 0.000275018
0.0127 3 0.000145197
0.0127 4 7.69211e-05
0.0127 5 4.08495e-05
0.0127 6 2.17329e-05
0.0127 7 1.15791e-05
0.0127 8 6.17681e-06
0.0127 9 3.29868e-06
0.0127 10 1.76355e-06
0.0127 11 9.4391e-07
0.012725 1 0.000530031
0.012725 2 0.000278341
0.012725 3 0.000146934
0.012725 4 7.78325e-05
0.012725 5 4.13289e-05
0.012725 6 2.19853e-05
0.012725 7 1.17122e-05
0.012725 8 6.24697e-06
0.012725 9 3.3357e-06
0.012725 10 1.7831e-06
0.012725 11 9.5424e-07
0.01275 1 0.000536186
0.01275 2 0.000281545
0.01275 3 0.000148612
0.01275 4 7.87138e-05
0.01275 5 4.17924e-05
0.01275 6 2.22294e-05
0.01275 7 1.18407e-05
0.01275 8 6.31473e-06
0.01275 9 3.37143e-06
0.01275 10 1.80196e-06
0.01275 11 9.64197e-07
0.012775 1 0.00054206
0.012775 2 0.000284617
0.012775 3 0.000150224
0.012775 4 7.95613e-05
0.012775 5 4.22383e-05
0.012775 6 2.24641e-05
0.012775 7 1.19643e-05
0.012775 8 6.37981e-06
0.012775 9 3.40573e-06
0.012775 10 1.82004e-06
0.012775 11 9.73739e-07
0.0128 1 0.000547627
0.0128 2 0.000287545
0.0128 3 0.000151764
0.0128 4 8.03716e-05
0.0128 5 4.26646e-05
0.0128 6 2.26884e-05
0.0128 7 1.20823e-05
0.0128 8 6.44192e-06
0.0128 9 3.43843e-06
0.0128 10 1.83727e-06
0.0128 11 9.82826e-07
0.012825 1 0.000552863
0.012825 2 0.000290315
0.012825 3 0.000153226
0.012825 4 8.11411e-05
0.012825 5 4.30694e-05
0.012825 6 2.29013e-05
0.012825 7 1.21943e-05
0.012825 8 6.5008e-06
0.012825 9 3.46941e-06
0.012825 10 1.85358e-06
0.012825 11 9.91414e-07
0.01285 1 0.000557748
0.01285 2 0.000292916
0.01285 3 0.000154601
0.01285 4 8.18663e-05
0.01285 5 4.3451e-05
0.01285 6 2.31018e-05
0.01285 7 1.22996e-05
0.01285 8 6.55611e-06
0.01285 9 3.49839e-06
0.01285 10 1.86877e-06
0.01285 11 9.9941e-07
0.012875 1 0.00056226
0.012875 2 0.000295336
0.012875 3 0.000155885
0.012875 4 8.2544e-05
0.012875 5 4.38075e-05
0.012875 6 2.32891e-05
0.012875 7 1.23979e-05
0.012875 8 6.60769e-06
0.012875 9 3.52546e-06
0.012875 10 1.88299e-06
0.012875 11 1.00688e-06
0.012875 12 5.39161e-07
0.0129 1 0.000566191
0.0129 2 0.00029746
0.0129 3 0.000157016
0.0129 4 8.31404e-05
0.0129 5 4.41209e-05
0.0129 6 2.34533e-05
0.0129 7 1.24839e-05
0.0129 8 6.65266e-06
0.0129 9 3.54899e-06
0.0129 10 1.8953e-06
0.0129 11 1.01333e-06
0.0129 12 5.42543e-07
0.012925 1 0.000570191
0.012925 2 0.00029964
0.012925 3 0.000158181
0.012925 4 8.37573e-05
0.012925 5 4.44457e-05
0.012925 6 2.36239e-05
0.012925 7 1.25733e-05
0.012925 8 6.69951e-06
0.012925 9 3.57353e-06
0.012925 10 1.90817e-06
0.012925 11 1.02009e-06
0.012925 12 5.46092e-07
0.01295 1 0.000573858
0.01295 2 0.000301655
0.01295 3 0.000159262
0.01295 4 8.43305e-05
0.01295 5 4.47475e-05
0.01295 6 2.37823e-05
0.01295 7 1.26563e-05
0.01295 8 6.74298e-06
0.01295 9 3.59629e-06
0.01295 10 1.9201e-06
0.01295 11 1.02634e-06
0.01295 12 5.49372e-07
0.012975 1 0.000577031
0.012975 2 0.000303417
0.012975 3 0.000160212
0.012975 4 8.48341e-05
0.012975 5 4.50125e-05
0.012975 6 2.39211e-05
0.012975 7 1.27289e-05
0.012975 8 6.78086e-06
0.012975 9 3.61607e-06
0.012975 10 1.93042e-06
0.012975 11 1.03173e-06
0.012975 12 5.52196e-07
0.013 1 0.000579662
0.013 2 0.000304898
0.013 3 0.000161013
0.013 4 8.52589e-05
0.013 5 4.52355e-05
0.013 6 2.40375e-05
0.013 7 1.27895e-05
0.013 8 6.81238e-06
0.013 9 3.63245e-06
0.013 10 1.93894e-06
0.013 11 1.03616e-06
0.013 12 5.545e-07
0.013025 1 0.000581722
0.013025 2 0.000306078
0.013025 3 0.000161655
0.013025 4 8.55992e-05
0.013025 5 4.54135e-05
0.013025 6 2.41299e-05
0.013025 7 1.28373e-05
0.013025 8 6.83702e-06
0.013025 9 3.64515e-06
0.013025 10 1.94548e-06
0.013025 11 1.03953e-06
0.013025 12 5.5624e-07
0.01305 1 0.000583213
0.01305 2 0.000306956
0.01305 3 0.000162136
0.01305 4 8.58538e-05
0.01305 5 4.55457e-05
0.01305 6 2.41979e-05
0.01305 7 1.2872e-05
0.01305 8 6.85471e-06
0.01305 9 3.65414e-06
0.01305 10 1.95004e-06
0.01305 11 1.04184e-06
0.01305 12 5.5741e-07
0.013075 1 0.000584186
0.013075 2 0.000307557
0.013075 3 0.000162469
0.013075 4 8.60294e-05
0.013075 5 4.56358e-05
0.013075 6 2.42434e-05
0.013075 7 1.28947e-05
0.013075 8 6.86597e-06
0.013075 9 3.65969e-06
0.013075 10 1.95276e-06
0.013075 11 1.04317e-06
0.013075 12 5.58055e-07
0.0131 1 0.000584703
0.0131 2 0.000307912
0.0131 3 0.00016267
0.0131 4 8.61343e-05
0.0131 5 4.56882e-05
0.0131 6 2.42687e-05
0.0131 7 1.29067e-05
0.0131 8 6.87149e-06
0.0131 9 3.66211e-06
0.0131 10 1.95379e-06
0.0131 11 1.04359e-06
0.0131 12 5.58216e-07
0.013125 1 0.000584808
0.013125 2 0.000308041
0.013125 3 0.00016275
0.013125 4 8.61741e-05
0.013125 5 4.57057e-05
0.013125 6 2.42755e-05
0.013125 7 1.29088e-05
0.013125 8 6.87178e-06
0.013125 9 3.66182e-06
0.013125 10 1.95339e-06
0.013125 11 1.04326e-06
0.013125 12 5.57973e-07
0.01315 1 0.00058452
0.01315 2 0.000307953
0.01315 3 0.000162711
0.01315 4 8.61505e-05
0.01315 5 4.56894e-05
0.01315 6 2.42643e-05
0.01315 7 1.29013e-05
0.01315 8 6.86695e-06
0.01315 9 3.6588e-06
0.01315 10 1.95155e-06
0.01315 11 1.04216e-06
0.01315 12 5.57319e-07
0.013175 1 0.000583833
0.013175 2 0.000307643
0.013175 3 0.000162551
0.013175 4 8.60619e-05
0.013175 5 4.56383e-05
0.013175 6 2.42345e-05
0.013175 7 1.28839e-05
0.013175 8 6.85687e-06
0.013175 9 3.65299e-06
0.013175 10 1.94822e-06
0.013175 11 1.04026e-06
0.013175 12 5.56243e-07
0.0132 1 0.000582734
0.0132 2 0.0003071
0.0132 3 0.000162265
0.0132 4 8.59049e-05
0.0132 5 4.55506e-05
0.0132 6 2.41852e-05
0.0132 7 1.28562e-05
0.0132 8 6.84125e-06
0.0132 9 3.64423e-06
0.0132 10 1.94332e-06
0.0132 11 1.03753e-06
0.0132 12 5.54722e-07
0.013225 1 0.000581206
0.013225 2 0.000306317
0.013225 3 0.000161847
0.013225 4 8.56765e-05
0.013225 5 4.54247e-05
0.013225 6 2.41154e-05
0.013225 7 1.28175e-05
0.013225 8 6.81984e-06
0.013225 9 3.63239e-06
0.013225 10 1.93678e-06
0.013225 11 1.03392e-06
0.013225 12 5.52734e-07
0.01325 1 0.000579242
0.01325 2 0.000305286
0.01325 3 0.000161293
0.01325 4 8.53749e-05
0.01325 5 4.52595e-05
0.01325 6 2.40247e-05
0.01325 7 1.27677e-05
0.01325 8 6.79247e-06
0.01325 9 3.61737e-06
0.01325 10 1.92855e-06
0.01325 11 1.02941e-06
0.01325 12 5.50265e-07
0.013275 1 0.000576844
0.013275 2 0.000304009
0.013275 3 0.000160603
0.013275 4 8.50002e-05
0.013275 5 4.5055e-05
0.013275 6 2.3913e-05
0.013275 7 1.27066e-05
0.013275 8 6.75914e-06
0.013275 9 3.59918e-06
0.013275 10 1.91863e-06
0.013275 11 1.024e-06
0.013275 12 5.47314e-07
0.0133 1 0.000574023
0.0133 2 0.000302491
0.0133 3 0.000159782
0.0133 4 8.45538e-05
0.0133 5 4.48122e-05
0.0133 6 2.37808e-05
0.0133 7 1.26347e-05
0.0133 8 6.71998e-06
0.0133 9 3.57788e-06
0.0133 10 1.90705e-06
0.0133 11 1.01771e-06
0.0133 12 5.43894e-07
0.013325 1 0.000570795
0.013325 2 0.000300742
0.013325 3 0.000158833
0.013325 4 8.40385e-05
0.013325 5 4.45323e-05
0.013325 6 2.36288e-05
0.013325 7 1.25522e-05
0.013325 8 6.67518e-06
0.013325 9 3.55357e-06
0.013325 10 1.89387e-06
0.013325 11 1.01056e-06
0.013325 12 5.40017e-07
0.01335 1 0.000567176
0.01335 2 0.00029877
0.01335 3 0.000157761
0.01335 4 8.3457e-05
0.01335 5 4.4217e-05
0.01335 6 2.34579e-05
0.01335 7 1.24596e-05
0.01335 8 6.62504e-06
0.01335 9 3.52643e-06
0.01335 10 1.87918e-06
0.01335 11 1.00261e-06
0.01335 12 5.35713e-07
0.013375 1 0.000563182
0.013375 2 0.000296586
0.013375 3 0.000156573
0.013375 4 8.28125e-05
0.013375 5 4.38678e-05
0.013375 6 2.3269e-05
0.013375 7 1.23574e-05
0.013375 8 6.56978e-06
0.013375 9 3.49652e-06
0.013375 10 1.86299e-06
0.013375 11 9.93862e-07
0.0134 1 0.000559014
0.0134 2 0.000294298
0.0134 3 0.000155327
0.0134 4 8.21366e-05
0.0134 5 4.3502e-05
0.0134 6 2.30712e-05
0.0134 7 1.22505e-05
0.0134 8 6.51209e-06
0.0134 9 3.46538e-06
0.0134 10 1.84619e-06
0.0134 11 9.84791e-07
0.013425 1 0.000554028
0.013425 2 0.000291563
0.013425 3 0.000153839
0.013425 4 8.13308e-05
0.013425 5 4.30666e-05
0.013425 6 2.28362e-05
0.013425 7 1.21238e-05
0.013425 8 6.44377e-06
0.013425 9 3.42862e-06
0.013425 10 1.8265e-06
0.013425 11 9.7423e-07
0.01345 1 0.000548632
0.01345 2 0.000288601
0.01345 3 0.000152228
0.01345 4 8.04586e-05
0.01345 5 4.25956e-05
0.01345 6 2.25822e-05
0.01345 7 1.19869e-05
0.01345 8 6.37006e-06
0.01345 9 3.38893e-06
0.01345 10 1.80518e-06
0.01345 11 9.6287e-07
0.013475 1 0.000542979
0.013475 2 0.000285495
0.013475 3 0.000150539
0.013475 4 7.95446e-05
0.013475 5 4.21023e-05
0.013475 6 2.23164e-05
0.013475 7 1.18438e-05
0.013475 8 6.293e-06
0.013475 9 3.34746e-06
0.013475 10 1.78286e-06
0.013475 11 9.50923e-07
0.0135 1 0.000537117
0.0135 2 0.000282275
0.0135 3 0.000148788
0.0135 4 7.85973e-05
0.0135 5 4.15914e-05
0.0135 6 2.20412e-05
0.0135 7 1.16957e-05
0.0135 8 6.21335e-06
0.0135 9 3.30462e-06
0.0135 10 1.75982e-06
0.0135 11 9.38521e-07
0.013525 1 0.000531075
0.013525 2 0.000278957
0.013525 3 0.000146984
0.013525 4 7.76223e-05
0.013525 5 4.10658e-05
0.013525 6 2.17584e-05
0.013525 7 1.15436e-05
0.013525 8 6.13158e-06
0.013525 9 3.26067e-06
0.013525 10 1.73619e-06
0.013525 11 9.2581e-07
0.01355 1 0.000524851
0.01355 2 0.000275543
0.01355 3 0.00014513
0.01355 4 7.66206e-05
0.01355 5 4.05262e-05
0.01355 6 2.14681e-05
0.01355 7 1.13876e-05
0.01355 8 6.04777e-06
0.01355 9 3.21564e-06
0.01355 10 1.712e-06
0.01355 11 9.12805e-07
0.013575 1 0.000518413
0.013575 2 0.000272017
0.013575 3 0.000143217
0.013575 4 7.5588e-05
0.013575 5 3.99704e-05
0.013575 6 2.11693e-05
0.013575 7 1.12271e-05
0.013575 8 5.96159e-06
0.013575 9 3.16938e-06
0.013575 10 1.68715e-06
0.013575 11 8.99454e-07
0.0136 1 0.000511724
0.0136 2 0.00026836
0.0136 3 0.000141236
0.0136 4 7.45196e-05
0.0136 5 3.93957e-05
0.0136 6 2.08606e-05
0.0136 7 1.10614e-05
0.0136 8 5.87265e-06
0.0136 9 3.12165e-06
0.0136 10 1.66153e-06
0.0136 11 8.85692e-07
0.013625 1 0.000504763
0.013625 2 0.000264565
0.013625 3 0.000139182
0.013625 4 7.34132e-05
0.013625 5 3.88009e-05
0.013625 6 2.05413e-05
0.013625 7 1.089e-05
0.013625 8 5.78071e-06
0.013625 9 3.0723e-06
0.013625 10 1.63503e-06
0.013625 11 8.71468e-07
0.01365 1 0.000497538
0.01365 2 0.000260635
0.01365 3 0.000137059
0.01365 4 7.22703e-05
0.01365 5 3.8187e-05
0.01365 6 2.02118e-05
0.01365 7 1.07134e-05
0.01365 8 5.68597e-06
0.01365 9 3.0215e-06
0.01365 10 1.60779e-06
0.01365 11 8.56842e-07
0.013675 1 0.000490075
0.013675 2 0.000256586
0.013675 3 0.000134875
0.013675 4 7.10957e-05
0.013675 5 3.75565e-05
0.013675 6 1.98737e-05
0.013675 7 1.05321e-05
0.013675 8 5.5888e-06
0.013675 9 2.96941e-06
0.013675 10 1.57985e-06
0.013675 11 8.41853e-07
0.0137 1 0.000482412
0.0137 2 0.000252439
0.0137 3 0.000132641
0.0137 4 6.98956e-05
0.0137 5 3.69126e-05
0.0137 6 1.95285e-05
0.0137 7 1.03471e-05
0.0137 8 5.48969e-06
0.0137 9 2.9163e-06
0.0137 10 1.55138e-06
0.0137 11 8.26581e-07
0.013725 1 0.000474586
0.013725 2 0.000248214
0.013725 3 0.000130368
0.013725 4 6.86761e-05
0.013725 5 3.62588e-05
0.013725 6 1.91782e-05
0.013725 7 1.01595e-05
0.013725 8 5.38918e-06
0.013725 9 2.86245e-06
0.013725 10 1.52253e-06
0.013725 11 8.11104e-07
0.01375 1 0.000466626
0.01375 2 0.000243929
0.01375 3 0.000128067
0.01375 4 6.74421e-05
0.01375 5 3.55977e-05
0.01375 6 1.88242e-05
0.01375 7 9.96988e-06
0.01375 8 5.28767e-06
0.01375 9 2.80809e-06
0.01375 10 1.4934e-06
0.01375 11 7.95487e-07
0.013775 1 0.000458556
0.013775 2 0.000239595
0.013775 3 0.000125743
0.013775 4 6.61973e-05
0.013775 5 3.49313e-05
0.013775 6 1.84674e-05
0.013775 7 9.77893e-06
0.013775 8 5.18545e-06
0.013775 9 2.75336e-06
0.013775 10 1.46409e-06
0.013775 11 7.79775e-07
0.0138 1 0.00045039
0.0138 2 0.000235221
0.0138 3 0.000123402
0.0138 4 6.49441e-05
0.0138 5 3.42608e-05
0.0138 6 1.81087e-05
0.0138 7 9.58699e-06
0.0138 8 5.08275e-06
0.0138 9 2.69839e-06
0.0138 10 1.43465e-06
0.0138 11 7.64e-07
0.013825 1 0.000442142
0.013825 2 0.000230813
0.013825 3 0.000121045
0.013825 4 6.36843e-05
0.013825 5 3.35872e-05
0.013825 6 1.77485e-05
0.013825 7 9.39432e-06
0.013825 8 4.97968e-06
0.013825 9 2.6433e-06
0.013825 10 1.40535e-06
0.013825 11 7.48497e-07
0.01385 1 0.000433824
0.01385 2 0.000226378
0.01385 3 0.000118677
0.01385 4 6.24195e-05
0.01385 5 3.29113e-05
0.01385 6 1.73872e-05
0.01385 7 9.20117e-06
0.01385 8 4.87638e-06
0.01385 9 2.58805e-06
0.01385 10 1.37578e-06
0.01385 11 7.3265e-07
0.013875 1 0.000425447
0.013875 2 0.000221921
0.013875 3 0.000116302
0.013875 4 6.11515e-05
0.013875 5 3.22341e-05
0.013875 6 1.70254e-05
0.013875 7 9.00779e-06
0.013875 8 4.773e-06
0.013875 9 2.53276e-06
0.013875 10 1.34619e-06
0.013875 11 7.168e-07
0.0139 1 0.000417028
0.0139 2 0.00021745
0.0139 3 0.000113921
0.0139 4 5.98822e-05
0.0139 5 3.15566e-05
0.0139 6 1.66636e-05
0.0139 7 8.81448e-06
0.0139 8 4.66968e-06
0.0139 9 2.47752e-06
0.0139 10 1.31663e-06
0.0139 11 7.00972e-07
0.013925 1 0.000408583
0.013925 2 0.000212974
0.013925 3 0.000111541
0.013925 4 5.86138e-05
0.013925 5 3.088e-05
0.013925 6 1.63024e-05
0.013925 7 8.62155e-06
0.013925 8 4.5666e-06
0.013925 9 2.42241e-06
0.013925 10 1.28716e-06
0.013925 11 6.85191e-07
0.01395 1 0.000400129
0.01395 2 0.000208501
0.01395 3 0.000109164
0.01395 4 5.73484e-05
0.01395 5 3.02053e-05
0.01395 6 1.59424e-05
0.01395 7 8.42933e-06
0.01395 8 4.46392e-06
0.01395 9 2.36755e-06
0.01395 10 1.25782e-06
0.01395 11 6.69485e-07
0.013975 1 0.000391682
0.013975 2 0.000204038
0.013975 3 0.000106796
0.013975 4 5.60881e-05
0.013975 5 2.95337e-05
0.013975 6 1.55841e-05
0.013975 7 8.2381e-06
0.013975 8 4.3618e-06
0.013975 9 2.31299e-06
0.013975 10 1.22865e-06
0.013975 11 6.53876e-07
0.014 1 0.000383256
0.014 2 0.000199591
0.014 3 0.000104438
0.014 4 5.48345e-05
0.014 5 2.8866e-05
0.014 6 1.52281e-05
0.014 7 8.04813e-06
0.014 8 4.26039e-06
0.014 9 2.25882e-06
0.014 10 1.1997e-06
0.014 11 6.38387e-07
